"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunkenLog2FoldChange"
"RPL21",135.039522764916,-2.72338824956006,0.211338347891725,-12.886389416441,5.36996041123192e-38,4.74421870857574e-35,-2.69251588397496
"RPS19",52.3881904139363,-4.0116950525925,0.312817176958328,-12.8244078269618,1.19697588188869e-37,1.00462185766918e-34,-3.96457871628375
"RPL3",217.252291531352,-2.82569682489856,0.221457514321607,-12.7595436693785,2.7581207124332e-37,2.20465782280494e-34,-2.79067455671887
"RPL37",95.8106417864755,-2.84491746007464,0.224100663170936,-12.6948194611305,6.31754624168895e-37,4.82028778240867e-34,-2.80954051922763
"RPS5",55.5557609040224,-4.03614639335014,0.319770042521597,-12.6220278845463,1.59656305883795e-36,1.16521336981104e-33,-3.98627866882243
"CASP17P",1008.98526549268,7.73466328774915,0.615905561039194,12.5581968681997,3.58407636183421e-36,2.50676274207288e-33,7.46694022689814
"RPL10A",55.3358964108895,-3.20950127244344,0.255908730618685,-12.5415856844124,4.42060544751667e-36,2.96817132168059e-33,-3.17018518683559
"RPL34",54.4721498569053,-3.0002078520887,0.240776996651008,-12.4605252736719,1.22560686669563e-35,7.91270648628953e-33,-2.96333577265453
"CCN5",85.5460667072285,6.4500004685917,0.520656325530829,12.38821109494,3.02720996603168e-35,1.88202764777066e-32,6.76017478475576
"XAF1",332.50079169713,2.84139295121131,0.230616898660269,12.3208358438515,6.99653334207429e-35,4.19442173857354e-32,2.80773471015093
"IGFBP2",21.5538706782013,-4.28220262959944,0.347752821156847,-12.3139263553754,7.62227883322593e-35,4.41198525843208e-32,-4.22728936747906
"OAZ1",31.8903543467808,-3.80694487605158,0.312078624681616,-12.1986723055302,3.15933297323059e-34,1.76775210962162e-31,-3.75673422667798
"RPLP0",220.38055236137,-2.88814099011495,0.236876545845918,-12.1926000727552,3.40384979632527e-34,1.84312976390697e-31,-2.8487815967252
"SYNPO2L",48.3254647816092,6.04294109361607,0.497227254681302,12.153278077022,5.51107347581754e-34,2.89090248015854e-31,6.36180239444611
"RPL26",98.3859236919056,-2.86443393998439,0.236443053767568,-12.1146884813974,8.82989767217973e-34,4.49147461591542e-31,-2.82942626659974
"RPL35",36.7966975779156,-3.94725268538623,0.326986701777295,-12.0716000495783,1.49204679338265e-33,7.3663227863886e-31,-3.90120544651591
"ATP5IF1",12.6428269446027,-3.15474687273591,0.262079924045083,-12.0373465622389,2.26112017705545e-33,1.0844332369158e-30,-3.1152780475445
"RPS7",39.0854880054946,-3.06590544284121,0.257077641154642,-11.9259902536485,8.66475349813846e-33,4.04018200610423e-30,-3.02576581449243
"EEF2",226.902531597425,-2.97149568196954,0.249658164198777,-11.9022571983812,1.15188740940295e-32,5.22583298763185e-30,-2.92928568194281
"OAS2",390.107434492833,2.780230460741,0.234102829642333,11.8761078838248,1.57533058480638e-32,6.95881557804208e-30,2.74445627161219
"RPS17",94.8329540426178,-2.83148882014288,0.240140946792618,-11.7909455174594,4.34633827365676e-32,1.87070857081032e-29,-2.79361893165566
"RPL32",112.379519122777,-2.86757513538906,0.244649421744812,-11.7211604872713,9.93022748667672e-32,4.16721996478388e-29,-2.8281949449517
"FPR3",36.4785199547303,4.15322420548182,0.354654368256374,11.7106247017364,1.12448038482279e-31,4.6037872535696e-29,2.80456342199489
"RPL7",126.35900256413,-2.84795372806618,0.244412886356715,-11.6522241135422,2.2354707414683e-31,8.93443139673499e-29,-2.8083787320574
"MT-CO3",5370.75994309797,-0.614421842419369,0.0529480925886303,-11.6042299614643,3.92202149044501e-31,1.53104773810721e-28,-0.605435818890511
"CD300E",22.7652050275936,4.29485637684693,0.370215283882559,11.6009699324282,4.07434079989516e-31,1.55436101516e-28,4.30290441625848
"DDX58",166.998429767257,3.11490588188573,0.269727281713301,11.5483530701823,7.52485656472401e-31,2.80693871767683e-28,3.07198356501378
"ATP5F1E",23.9563797012536,-3.11638537078931,0.271200073073538,-11.4910934037406,1.46249007772223e-30,5.33681705318377e-28,-3.07035392595037
"OASL",62.8416159759122,3.89589973143347,0.339519938507873,11.4747303164439,1.76727809250134e-30,6.31181490653776e-28,3.83739400084307
"CXCL9",110.704717548056,4.1299446555258,0.360258903750635,11.4638239680662,2.00464196912842e-30,7.0104000195395e-28,4.07104901897003
"RPL18A",85.06478124891,-3.41284638183142,0.298257804480696,-11.4426054593059,2.56077772545907e-30,8.77249283664406e-28,-3.36806539759343
"OPRM1",89.0277094596677,4.57514234673383,0.401117823070377,11.4059811945357,3.90350878549476e-30,1.3104859694663e-27,4.69571787508518
"GBP1",319.310530238728,2.86534830276409,0.25170251459976,11.3838684024288,5.03171672165184e-30,1.65612542920878e-27,2.82516137518934
"RSAD2",269.959439668893,3.29951365424839,0.291219563353967,11.329986269631,9.32193529783808e-30,3.00919242133673e-27,3.25160126161026
"TOMM7",16.0352473514982,-3.38736181986596,0.2991623305734,-11.3228220056096,1.01162054402416e-29,3.20397404754521e-27,-3.33567562575642
"RPS12",115.557665738644,-2.65161803453005,0.234350010487551,-11.3147766838735,1.10884289307355e-29,3.44685866724677e-27,-2.61339823333629
"CRIP1",28.6579942550603,-4.35563063569026,0.388695049310392,-11.2057785233382,3.81980562221514e-29,1.16580467590006e-26,-4.29357936741966
"RPL27",54.2803038311243,-2.60719074292773,0.233160961557392,-11.1819351126066,4.99879354122208e-29,1.49838836398132e-26,-2.57040983999841
"CKB",19.1107677937806,-3.51323742691192,0.31488030861973,-11.1573741854869,6.59095759876465e-29,1.94097919741866e-26,-3.46246083744278
"RPS28",27.3885775286815,-3.8873939502345,0.351867905393764,-11.0478787370057,2.24455869916656e-28,6.49606246969137e-26,-3.82696625611047
"RPS14",131.152069261243,-2.69128362068185,0.245142758111925,-10.9784341230798,4.85262123257585e-28,1.38061186457658e-25,-2.65025512280078
"CAPS",70.7719435182586,-3.07541108351853,0.280555101504873,-10.9618790284771,5.82766266645315e-28,1.63038575865138e-25,-3.02996387623961
"RPS27",115.157012221199,-2.87422963711516,0.263041370467921,-10.9269109722255,8.5716825474864e-28,2.35875841380503e-25,-2.82970824285261
"RRAD",22.0955221164863,-3.99702586234827,0.366660203537356,-10.9011717764485,1.13782429291486e-27,3.08056751304337e-25,-3.92976440932568
"ALDH3A1",114.139007020125,-2.87552273350161,0.263943269447124,-10.8944726627237,1.22473984900412e-27,3.26325128656876e-25,-2.82954058866162
"C9orf24",25.2887497068409,-3.5766945014195,0.328657987960001,-10.8827249981668,1.39334241976127e-27,3.65447591533011e-25,-3.52190311022068
"RPS15A",137.95376406556,-2.47997297172183,0.229047023179022,-10.8273529919815,2.55432677516805e-27,6.59645065353397e-25,-2.44103859717237
"LGALS3",68.143729325078,-2.41794597424299,0.223608216246616,-10.813314532129,2.97714759716726e-27,7.57187872212873e-25,-2.38123109354668
"EEF1G",182.509880675067,-2.58824178671596,0.239566745118964,-10.8038441872669,3.30087777710945e-27,8.26993050247154e-25,-2.54719777694753
"RPS21",13.557068848363,-4.92052533467585,0.455588963341417,-10.8003611382228,3.4285238959732e-27,8.46341207614796e-25,-4.8339509439282
"AL022578",37.5936185250116,7.54534189887837,0.700185680121858,10.7762013892732,4.45922285142391e-27,1.0848190548406e-24,14.5212262250314
"CD163",51.4531971769287,2.97884853464899,0.277309109929341,10.7419786367927,6.46438757458256e-27,1.52832689897103e-24,2.93113118009458
"RPS29",37.9231576548659,-3.08379614723058,0.287062009487898,-10.7426132518612,6.4200952968291e-27,1.52832689897103e-24,-3.0342839143019
"TSPAN7",8.41892278845204,-4.43543339868316,0.414056238587985,-10.7121520830332,8.92622715720443e-27,2.08105068140047e-24,-4.28440982372608
"TUBB4B",136.720968711532,-2.76087543634804,0.257801556112313,-10.7093047768309,9.20504709170222e-27,2.1166564449495e-24,-2.71629262437149
"FAU",30.7002675118447,-3.33457690592069,0.312363385714975,-10.6753129797467,1.32809209119039e-26,3.01261538415162e-24,-3.28035919529824
"RPL7A",164.495727024178,-2.37424928571504,0.22312250837718,-10.6410119847768,1.92032211645808e-26,4.29793693958205e-24,-2.33604317347962
"EZR",320.970800950155,-1.90827499729293,0.179640988114928,-10.622714878812,2.33664714470609e-26,5.16091565408373e-24,-1.88032960498344
"RPS15",73.5746364631563,-3.30262076862671,0.311913475151274,-10.5882593466825,3.37815007718441e-26,7.364367168262e-24,-3.24724708374694
"UQCR11",12.7281569080979,-3.76972176879909,0.359287493496466,-10.492215390281,9.38027813670927e-26,2.01868395901028e-23,-3.70733499693832
"TPT1",716.033939664285,-1.90627152895098,0.181957908198531,-10.4764423147307,1.10835027476873e-25,2.35503388762885e-23,-1.87648824632137
"SAMD9",343.901442006292,2.55187266243777,0.245460336581833,10.3962729701016,2.57821012388816e-25,5.38927093344175e-23,2.50984089807892
"SBK1",29.5361354874347,2.80568540853616,0.269895523202341,10.395449969849,2.60056562378638e-25,5.38927093344175e-23,2.75968504523747
"NACA",131.059992255642,-2.0008451497737,0.193325600955725,-10.3496129839107,4.20180862736067e-25,8.60140970961905e-23,-1.96783734495301
"ROCK1P1",58.7811143298101,4.27015956736592,0.416281346206611,10.2578691221166,1.0908733450651e-24,2.20619276750154e-22,3.66396498634943
"DGKA",276.187676830751,3.81134153526807,0.371611413301871,10.2562553216631,1.10925202700616e-24,2.21665530063398e-22,3.96055837169272
"CXCR2P1",13.7062861636892,5.2236134570914,0.511372362343075,10.2148920077674,1.70068416619254e-24,3.35855110749507e-22,5.6899766224038
"SPINT2",19.8646448286337,-3.06664805645525,0.300299402823106,-10.2119685474755,1.75272228990419e-24,3.42106934399206e-22,-3.01252185469175
"RPL27A",92.8079980660464,-2.54129569727127,0.249876805874569,-10.1701944219141,2.6937045393034e-24,5.19730165479849e-22,-2.49357788389714
"KRT19",118.148380299458,-2.59869480144858,0.256464509684658,-10.1327657563375,3.95306986612199e-24,7.5404807696277e-22,-2.55227044374632
"ZMYND10",37.9247500801056,-3.15323893908901,0.312131448874203,-10.1022788650811,5.39731361410586e-24,1.01796973400428e-21,-3.09525726619522
"RPL15",236.759131158001,-2.02057059773016,0.200564558251523,-10.0744150180124,7.16860951495794e-24,1.33702532575649e-21,-1.98594868740614
"HERC6",108.969326568792,2.33999518815351,0.232297238451907,10.0732802669024,7.25182774618528e-24,1.33768330271941e-21,2.29974068468766
"RPS13",25.4699487361203,-2.59088301902702,0.257532645230535,-10.0604061931944,8.26566017724874e-24,1.50812360581845e-21,-2.54291897182603
"CMPK2",108.315375770794,2.72953274711362,0.271424115698951,10.0563383621412,8.61428748009492e-24,1.55483257678358e-21,2.68030921715102
"RPL31",98.9139334180803,-2.40801849257005,0.239555177405754,-10.052041114901,8.99840051832242e-24,1.60688458617617e-21,-2.36418246615908
"FLT1",99.7009615280083,4.41433920714808,0.43919758407124,10.0509186918297,9.10149252015976e-24,1.60818582572002e-21,4.62880137039681
"C20orf85",45.6707512065941,-2.84490910248845,0.283364534203961,-10.0397500713365,1.01932093127754e-23,1.78232512004425e-21,-2.79195672721678
"RPL8",136.55842171214,-2.61888066976126,0.261471162343043,-10.01594457413,1.29716804002955e-23,2.24476935257072e-21,-2.57316325220442
"MTATP6P1",5070.9003042722,0.835154149864081,0.0833919891696898,10.0148006802509,1.31226155071372e-23,2.24771657043679e-21,0.8279982467503
"WARS1",412.732975247545,2.4563911570786,0.245624597584284,10.0005910696127,1.51490134771638e-23,2.56859939623911e-21,2.43044523383414
"RPL30",166.64595727294,-2.08351401554124,0.208669985225522,-9.98473265472014,1.77779672195518e-23,2.98420957747397e-21,-2.04714802276782
"MT-ND6",4837.74694951069,1.24153937885381,0.124359796107867,9.98344656159551,1.80099919738863e-23,2.99322500270946e-21,1.22596942884807
"UQCRQ",12.4944342606824,-2.85735304725297,0.286339230139622,-9.97890874351968,1.88528749472128e-23,3.10259175356778e-21,-2.80056896680062
"SAMD9L",247.470538917668,2.65926226002807,0.267032704054487,9.95856394985036,2.31380631361965e-23,3.77083036703101e-21,2.64912542821492
"RIPK4",14.3986563570314,-3.02472595060188,0.304042297946463,-9.9483722200208,2.56341721985469e-23,4.13745398581547e-21,-2.9664900404017
"AGR2",84.9295515235673,-1.95143195834787,0.196273588225784,-9.94240731006067,2.72168938360905e-23,4.35107409459633e-21,-1.91933945436692
"GUK1",22.8234674098833,-3.00867207326264,0.30299005028028,-9.92993687574714,3.08450748101138e-23,4.88457948832614e-21,-2.95007201915105
"MTRNR2L11",2426.89532546687,-1.2458453570188,0.125725940077059,-9.90921488640458,3.79617465562381e-23,5.95538203451413e-21,-1.2288530748879
"PCSK1N",431.096606139555,7.03769836988877,0.711902375078927,9.8857632959976,4.79910346826463e-23,7.45905100169352e-21,6.91508616625013
"RPL17-C18orf32",39.1560000101979,-2.98690180324626,0.30227252634126,-9.88148621841372,5.0084498648231e-23,7.71301279182757e-21,-2.92890985793978
"TNFSF13B",49.8313584473914,3.05033887744149,0.30940532401157,9.85871489828475,6.28486070377549e-23,9.59069743396139e-21,2.99191895477777
"GPX4",40.0265676671397,-2.47633411646894,0.251476539549899,-9.84717747787194,7.04958856225736e-23,1.06607561807254e-20,-2.4310996403512
"IGFBP7",54.0797646037726,-3.08010202781771,0.3129444958305,-9.84232689456209,7.39796582519848e-23,1.10877012805162e-20,-3.01994756808549
"MX2",266.412530665924,2.61522845144506,0.265995494798241,9.83185242828539,8.20946027959502e-23,1.21950442702019e-20,2.5643718474939
"RPL24",35.9345064719763,-2.38628383737743,0.24275732019385,-9.82991505867633,8.36893323304008e-23,1.23228871271764e-20,-2.34226966262296
"HERC5",57.9886128512167,3.13292250859495,0.318863774291405,9.82526947614883,8.76393238614497e-23,1.27922929594634e-20,3.07274963750455
"COMMD6",12.4834764848557,-3.12982261722039,0.318599840795712,-9.82367916256195,8.90334796484155e-23,1.28837585291233e-20,-3.05888826250213
"RPL10",176.261885842364,-2.12206748786024,0.216079054258816,-9.82079218709675,9.16206929030039e-23,1.31448286416224e-20,-2.08245815582781
"SMDT1",9.566803799321,-3.06566224136418,0.312590397104335,-9.80728221264243,1.04751820185634e-22,1.49013902850513e-20,-3.00264130994085
"RPS3",71.2491871524453,-2.42921698578987,0.247937581625546,-9.7976957339959,1.15183197155611e-22,1.62476062811267e-20,-2.38391162997685
"NDUFA4",17.7858314908309,-2.5421896290338,0.260201087343254,-9.77009610140552,1.51308479258038e-22,2.11655344402118e-20,-2.49387451630345
"RPL9",47.0680739684667,-2.78402992862286,0.285023500475637,-9.76772064049795,1.54897659772878e-22,2.14885298921283e-20,-2.7300705568618
"RPL17",141.304754515856,-2.00354272341196,0.206222899992922,-9.71542308580049,2.59170443058078e-22,3.56593037473188e-20,-1.9688020741977
"RPS6",225.806325137663,-1.92760555409452,0.198662405031508,-9.70292065974335,2.92989229284386e-22,3.99846927054285e-20,-1.8926156616499
"SEPTIN4",111.325011250453,5.07361712915132,0.524762535046902,9.66840578414741,4.10726113510593e-22,5.5600391462813e-20,5.22557848856251
"BLOC1S1",8.48733541995163,-3.42407151674581,0.354648757316199,-9.65482451611403,4.68961492594309e-22,6.2476092180064e-20,-3.3535617776489
"SERPING1",50.9894366041581,2.68046895311633,0.277609902009005,9.65552357361293,4.65773847980809e-22,6.2476092180064e-20,2.63524871858484
"DDX60L",266.500863066971,2.91267703031452,0.301761424676856,9.65225105705142,4.80883381018515e-22,6.30633471388812e-20,2.8542826815324
"RPL19",193.793568743156,-2.36255778016083,0.24476261028828,-9.65244559770885,4.7997176141115e-22,6.30633471388812e-20,-2.31387315402459
"KRT8",185.936287601378,-2.18190590207047,0.226199047905283,-9.64595528706254,5.11328621467245e-22,6.65361413949549e-20,-2.14118061686494
"SEMA6D",26.0071817454495,4.8031305768398,0.499450677289636,9.61682663622542,6.78934260345273e-22,8.7666080724275e-20,4.55964533945542
"ARL3",17.1230590710281,-2.58312827119337,0.26954101782776,-9.58343294839092,9.3871772204572e-22,1.20284852536332e-19,-2.53390126757859
"EPSTI1",85.6303236083978,2.44458754557172,0.255296890492637,9.57546933240936,1.01395723444435e-21,1.2894156164684e-19,2.40137032360446
"GBP4",146.675827064391,2.36049729706697,0.246813490636777,9.56389089987302,1.13410914275081e-21,1.43136511806128e-19,2.4858940390603
"TIAM2",43.0551716992296,3.66973771821764,0.383814139087384,9.56123640192979,1.16358188672942e-21,1.45760339930149e-19,1.90015752901159
"ANAPC11",7.41794292627367,-4.13845262786409,0.43346326670599,-9.5474125392755,1.32975874194035e-21,1.65343186979338e-19,-3.97275515401976
"IFI44",103.014618771427,2.53146712679377,0.26539751467991,9.53839801343623,1.45055644130508e-21,1.79037061939316e-19,2.4817776964731
"PARP9",199.717320157283,2.14781480743023,0.225492591602952,9.5249905647105,1.65056915244457e-21,2.02236888999523e-19,2.10752692901922
"RHOB",33.6069446922499,-2.60878465219883,0.274573935905377,-9.50121009700594,2.07465212236966e-21,2.52355873377516e-19,-2.55587388002678
"SLAMF7",100.612947459513,2.77460395140935,0.29354003158664,9.45221657302442,3.31730187836542e-21,4.00605966404619e-19,2.71718523958887
"RPL18",56.5085848580195,-2.79219197070177,0.29574104374724,-9.44134075988506,3.68039459351005e-21,4.38149671252906e-19,-2.7337448360195
"RPL39",31.6602673833803,-2.50553382898308,0.265375767402755,-9.44145674454323,3.67632235399849e-21,4.38149671252906e-19,-2.45505576832192
"RPL23A",170.605397941468,-2.08822384890992,0.221702212271564,-9.41904831491735,4.55194952881925e-21,5.38091723878591e-19,-2.04658684600143
"C11orf88",20.6516762896443,-2.62700704623644,0.279789343129458,-9.38923197307388,6.04393487497978e-21,7.09464970709164e-19,-2.57228016024211
"SLPI",101.093727599679,-2.10927529973351,0.224902274140621,-9.37863037531882,6.68352391505056e-21,7.79094669708602e-19,-2.06753330961344
"RPS27A",111.125507796365,-2.19712833021618,0.234341368142817,-9.3757595922081,6.86794422086256e-21,7.95071115113096e-19,-2.14824771980306
"DTX3L",212.17843533993,2.0952347268297,0.22358650435816,9.37102502158796,7.18315012776542e-21,8.25865466059386e-19,2.05514492618163
"RPL41",851.87357252046,-1.8171819873421,0.194189705470216,-9.35776684424094,8.14397233474416e-21,9.299640789865e-19,-1.78350812080629
"EEF1B2",63.2494311549906,-2.26008039019648,0.241807658385917,-9.34660384738298,9.05071943163904e-21,1.02652281337495e-18,-2.21944712291529
"EEF1D",36.9258974315977,-2.72359568152,0.29173148925582,-9.33596742836245,1.00073118142784e-20,1.12740091351998e-18,-2.66811011325533
"OSR1",31.2323515262611,5.51568810856976,0.591529771892578,9.32444717181777,1.11563657331755e-20,1.2484717013139e-18,5.69931157555031
"IFIT5",52.9314976861133,2.4698174977721,0.264922323015721,9.32279873457677,1.13311164625949e-20,1.25962994000741e-18,2.41817319602676
"RPSA",155.422016055988,-2.07188401031905,0.222676459921858,-9.30445908402766,1.34676086748828e-20,1.48728473168804e-18,-2.02952880723079
"FAM183A",12.5018139550133,-2.91588851937374,0.314233361303968,-9.27937284339809,1.70479042954988e-20,1.87036680721727e-18,-2.85292499652106
"SIGLEC1",28.887121922563,3.74127360230657,0.403812914864283,9.26486861759727,1.95317639173121e-20,2.12896226698702e-18,3.66505284154079
"CLDN4",31.2250025003073,-2.90739452078025,0.314031419189428,-9.25829182406256,2.07728741580857e-20,2.2496352620492e-18,-2.84359943296543
"SLC25A6",42.3160555349643,-2.69076830043628,0.291371850637573,-9.23482585757136,2.58706492150227e-20,2.78374819053444e-18,-2.63198437101112
"ARL6IP4",14.2758475934703,-2.70770282842195,0.293486742524347,-9.22598003961738,2.8097949752874e-20,3.00415404173084e-18,-2.64645089043505
"HINT1",41.350701073158,-2.21569196374498,0.240306829615722,-9.22026214272862,2.9637475739686e-20,3.14870042890107e-18,-2.16954476114638
"CBR1",18.8552640577346,-2.66140287912321,0.288834641543273,-9.21427867828826,3.13378160093399e-20,3.30840616058352e-18,-2.6060367545622
"RPL12",155.71854289424,-1.95983217390932,0.214276632888426,-9.14627109587731,5.89326752291748e-20,6.1827742899808e-18,-1.92169451341176
"TUBB2A",16.4510805594498,-3.06067995556877,0.334808337560691,-9.14158822288575,6.15417686290704e-20,6.4163983118483e-18,-2.98186080930307
"RPS10",35.2725147883776,-3.10985577471103,0.340278422750707,-9.13915066836123,6.2944721555622e-20,6.52216108662142e-18,-3.03832005239167
"RPL4",224.421703015525,-1.88358820458547,0.206289247086199,-9.13081137863865,6.7987807132318e-20,7.00149282529503e-18,-1.84439593932809
"SLC25A25",13.6310761412803,-3.40748870427987,0.373447410016469,-9.1244138073674,7.21255204532386e-20,7.38231089224428e-18,-3.32267873518687
"RPL36",30.3174172770464,-3.09860918430812,0.339774256730129,-9.1196113976617,7.53941806513021e-20,7.67010131159246e-18,-3.02865293983858
"TMA7",11.9378169196246,-3.21937477680046,0.353421342206333,-9.10916912007237,8.30152828094446e-20,8.39454540505624e-18,-3.13455855609031
"RPL36A",56.3370859370121,-2.10911882320367,0.231572850311905,-9.1077983466667,8.40706448644485e-20,8.45035835146486e-18,-2.06649366397362
"RPS24",85.6114133298554,-1.93722609535708,0.212766061762195,-9.10495818417826,8.6299674980157e-20,8.62277585843402e-18,-1.89797202560837
"CCR1",39.7439645336132,3.17409464423925,0.3487070973275,9.10246642114713,8.8303310244621e-20,8.77076547790656e-18,3.10283022990561
"COX4I1",36.1693684227681,-2.43103249361176,0.267869353157297,-9.07544093774782,1.13218142819227e-19,1.11792926197855e-17,-2.38170484214658
"CD68",70.5246115423522,2.38358857423646,0.263115591691215,9.05909284552687,1.31539937384043e-19,1.28461482495095e-17,2.32662523834793
"RPL6",156.332860460544,-2.06166965796706,0.227582015563562,-9.05901836250877,1.31629780705089e-19,1.28461482495095e-17,-2.01985854910935
"CCDC96",8.2841161431255,-2.99445066462351,0.330864991079482,-9.05037022760796,1.42484413520337e-19,1.38251061581063e-17,-2.93133241672253
"C9orf116",12.7887249085228,-2.71428881813586,0.300691169756106,-9.02683248177008,1.76712635758142e-19,1.70476914013573e-17,-2.65896667078625
"RPS25",57.8006726525872,-2.09648398130305,0.232549408582822,-9.01521957883796,1.96476464192375e-19,1.88460224453326e-17,-2.05170604030431
"ALOX15P1",47.7937860487604,4.15644569829754,0.462212811796534,8.99249348399112,2.41683844729958e-19,2.30505966911197e-17,4.1911763279666
"NDUFB10",8.24642376728729,-2.75391277289248,0.306366091705382,-8.98896074811303,2.49579142823538e-19,2.36691270702594e-17,-2.69336529158776
"RPS9",45.2304117865167,-2.69399244086124,0.299899063266141,-8.98299718419091,2.63489278744483e-19,2.48479271517128e-17,-2.63219347553144
"DDX60",91.9548352241803,2.25433155791943,0.251263089008667,8.97199651096257,2.91187640770747e-19,2.73065683685908e-17,2.2044564050465
"TAC4",31.2131916573207,4.46132945484422,0.497379725798638,8.96966487260957,2.97417961732125e-19,2.77358772535302e-17,4.64093972744918
"RUVBL2",22.9223126623487,-2.75568298584052,0.308387042864273,-8.93579367098555,4.04265752794983e-19,3.74917399249535e-17,-2.69133551276647
"SELENOH",10.8976720424936,-3.23518635273179,0.362084102416083,-8.93490305468903,4.07535380596909e-19,3.75873016412072e-17,-3.13603874226347
"AC011295",47.8080026897064,-2.76609795411344,0.309657371830683,-8.9327695890473,4.15474380216156e-19,3.81101253896633e-17,-2.7010466582354
"TAGLN2",60.3122926176777,-2.27779803574866,0.255046767639877,-8.93090336657347,4.22544070276677e-19,3.85479606720886e-17,-2.23194124644257
"EDF1",5.98863606788684,-3.83277521936371,0.42986735938146,-8.9161810863675,4.82644043408377e-19,4.37927725008271e-17,-3.7553066400476
"TPPP3",66.2243741075094,-2.40178861297852,0.270075987450687,-8.89301057694758,5.94751504627433e-19,5.36747244982586e-17,-2.34703190495421
"RBM3",43.35963936144,-1.96430928799578,0.221008505336386,-8.88793526297101,6.22549338499958e-19,5.58829582677021e-17,-1.92304549602907
"CCN1",16.8017376502118,-3.76656974647772,0.424216067691948,-8.87889458541888,6.75280649522697e-19,6.02939413983404e-17,-3.68204133837926
"RPS16",74.8179021563485,-2.21718820268403,0.249758135388683,-8.87734126951884,6.8477456496863e-19,6.08181261775842e-17,-2.16655961651366
"COX5B",8.27828590942375,-2.79157991479552,0.314573786538841,-8.8741657259825,7.04595758294059e-19,6.22491810459161e-17,-2.7236234376319
"RPS2",162.732697062601,-2.27471527155582,0.25671677436301,-8.86079718475761,7.94442822665381e-19,6.98194618914193e-17,-2.22311008231359
"GSTA1",118.00871376783,-1.99699443668955,0.225801147318545,-8.84404025579342,9.23183296140335e-19,8.07112229636024e-17,-1.9520575025949
"EIF2AK2",245.336667859273,1.93154577108578,0.218513317459138,8.83948765020687,9.61585382666463e-19,8.36330167535713e-17,1.89114281956818
"KRT10",4.97198681158331,-3.4168253656279,0.386639836973759,-8.8372305150227,9.81205539472139e-19,8.48995679669037e-17,-3.30009914102619
"FAM180B",14.6658922032052,4.09946073300692,0.464150965044358,8.83217108600678,1.02663255657636e-18,8.83746363830293e-17,4.3535157006394
"CIB1",26.4776512464607,-3.55462514509747,0.402613820777483,-8.82887015213033,1.05738389406805e-18,9.05573777848282e-17,-3.4682619970964
"IFITM3",229.854801411722,2.34235647677569,0.265485267113384,8.82292453454796,1.11508498218784e-18,9.50142970101783e-17,2.28936710420529
"RPL23",115.374891075691,-1.79767961296587,0.20444998720246,-8.79275972360759,1.45930339627193e-18,1.23716499039498e-16,-1.76040999678511
"MAGED2",35.2005840187441,-2.36059887297687,0.268558013029684,-8.78990295745131,1.49689208462312e-18,1.26265480062732e-16,-2.30521148877354
"JUN",47.8724471761522,-3.08680534944785,0.351390989656457,-8.78453187563435,1.57017051589735e-18,1.31784411399264e-16,-3.01121185025138
"SYT2",24.2062489141391,4.47887490015849,0.51081127753209,8.76815978260607,1.81609989836803e-18,1.51666929820924e-16,3.63679294089304
"ROMO1",3.41251995943985,-4.73683304023291,0.540832277714197,-8.75841408773331,1.98016559531092e-18,1.64549800410342e-16,-4.62067970721872
"CES1",34.9250956852522,-3.11006233933635,0.355464620513375,-8.74928800184019,2.14703067778579e-18,1.77537226390701e-16,-3.03378004781087
"CITED2",24.1250181114286,-2.3451697422317,0.268669816748132,-8.72881729185908,2.57349574498837e-18,2.11758331251837e-16,-2.29051165540182
"SOD1",38.5855588854387,-2.0188309967159,0.231335135305602,-8.72686716632537,2.61824303981658e-18,2.14389403250542e-16,-1.97304823573552
"MB",3.26821909704713,-4.23039078417945,0.484807962943437,-8.7259102727919,2.64047987156608e-18,2.14580722303752e-16,-4.08217057485139
"TCTEX1D2",5.48611193796032,-3.76676162146561,0.431687493174446,-8.72566771338787,2.64614616447496e-18,2.14580722303752e-16,-3.67616991362084
"DPY30",14.1619116616254,-2.47880319870958,0.284189557596049,-8.72235848381518,2.72466101023348e-18,2.19885383258554e-16,-2.41984672306294
"JTB",18.2468351536639,-2.39514486299707,0.274660637832377,-8.72037901717392,2.77272069015434e-18,2.22693251219764e-16,-2.34167172044713
"H3-3A",147.325930719796,-2.04553863730524,0.234688846351152,-8.71596017070456,2.88304667622736e-18,2.3045153098644e-16,-2.0008651595942
"AL928654",3.96106794542878,-4.28684392433109,0.491872000185297,-8.71536481587924,2.89823850000471e-18,2.30567921616489e-16,-4.18707218488988
"PBX1",452.613891596797,2.94184445505296,0.337963057825665,8.70463320452758,3.18603449504583e-18,2.52267806763393e-16,3.28290762265426
"NDUFA13",8.15207292959481,-3.33239904215218,0.384550235133935,-8.66570538174692,4.48725982000609e-18,3.53629780932499e-16,-3.24508349697799
"TSTD1",5.57807712102451,-3.84281482174895,0.444441660485574,-8.64638750910634,5.31553895722639e-18,4.16946901570104e-16,-3.70527325878389
"CD59",48.8829482380694,-2.54513143012572,0.294376472294778,-8.6458384744047,5.34116252858006e-18,4.17008159091836e-16,-2.48560358710206
